s,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m
 9.07E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.69E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.66E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.48E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.62E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.05E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.00E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.75E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.58E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.69E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.54E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.06E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.11E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.81E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.50E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.89E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.47E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.06E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.20E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.88E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.42E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.07E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.44E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.07E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.30E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.94E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.34E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.24E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.44E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.07E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.41E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.01E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.26E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.40E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.46E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.07E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.50E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.08E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.19E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.54E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.50E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.07E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.61E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.14E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.12E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.66E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.56E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.07E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.70E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.20E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.05E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.77E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.64E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.07E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.80E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.26E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.98E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.87E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.73E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.06E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 1.91E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.32E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.91E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.96E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.83E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.06E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 2.00E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.38E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.85E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.03E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 5.94E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.05E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 2.11E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.43E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.79E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.09E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 6.05E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.04E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 2.20E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.48E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.73E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.14E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 6.16E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.03E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 2.31E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.52E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.68E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.18E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 6.26E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.01E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.57E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.62E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.21E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 6.37E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 9.99E-003, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
 2.50E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.61E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.57E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 4.23E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 6.46E-003, 2.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 9.84E-003, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000
