s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 5.040E+03, 9.341E-02, 8.544E-02, 3.488E-07, 4.305E-09, 7.223E-08, 3.495E-02, 3.634E-02, 1.179E-01, 1.089E-02, 6.066E-04, 2.294E-03, 5.199E-02, 1.333E+02, 1.600E+02, 9.802E+02, 1.193E+03, 3.281E+02, 9.709E+02, 5.852E+02, 1.194E+03, 9.277E+02, 9.855E+02, 1.096E+03, 2.261E+02, 1.094E+03, 1.095E+03, 1.111E+03, 1.197E+03, 1.087E+03, 1.179E+03, 1.070E+03, 9.747E+01, 4.674E+02, 1.014E+03, 8.171E+02, 8.613E+02, 6.441E+02, 3.683E+01, 4.458E+02, 3.771E+02, 3.981E+02, 3.775E+02, 3.372E+02,-5.604E+00,-5.098E+00,-5.586E+00,-2.807E+00,-7.541E-01, 8.656E-01, 7.719E-01, 8.542E-01, 1.116E+00
 5.120E+03, 9.499E-02, 8.426E-02, 1.110E-07, 6.676E-10, 2.306E-08, 3.455E-02, 2.942E-02, 1.155E-01, 1.889E-02, 2.095E-03, 3.984E-03, 5.541E-02, 1.352E+02, 1.624E+02, 9.878E+02, 1.186E+03, 3.174E+02, 9.809E+02, 5.706E+02, 1.186E+03, 9.322E+02, 9.906E+02, 1.113E+03, 2.264E+02, 1.104E+03, 1.103E+03, 1.121E+03, 1.189E+03, 1.092E+03, 1.188E+03, 1.080E+03, 7.791E+01, 4.704E+02, 1.031E+03, 8.616E+02, 8.886E+02, 6.518E+02, 3.755E+01, 4.570E+02, 3.830E+02, 4.067E+02, 3.884E+02, 3.458E+02,-5.675E+00,-5.121E+00,-5.677E+00,-2.870E+00,-8.497E-01, 8.584E-01, 7.631E-01, 8.332E-01, 1.079E+00
 5.200E+03, 9.369E-02, 8.523E-02, 1.535E-06, 3.003E-08, 3.185E-07, 3.488E-02, 3.065E-02, 1.215E-01, 1.143E-02, 1.086E-03, 2.409E-03, 5.348E-02, 1.495E+02, 1.753E+02, 1.019E+03, 1.207E+03, 3.726E+02, 1.004E+03, 6.225E+02, 1.190E+03, 9.638E+02, 1.016E+03, 1.124E+03, 2.272E+02, 1.115E+03, 1.108E+03, 1.116E+03, 1.202E+03, 1.103E+03, 1.189E+03, 1.088E+03, 5.637E+01, 4.801E+02, 1.052E+03, 8.443E+02, 8.911E+02, 6.617E+02, 3.958E+01, 4.819E+02, 4.112E+02, 4.288E+02, 4.047E+02, 3.649E+02,-5.800E+00,-5.202E+00,-5.752E+00,-3.018E+00,-8.033E-01, 8.197E-01, 7.576E-01, 8.471E-01, 1.119E+00
 5.280E+03, 8.461E-02, 9.198E-02, 1.094E-06, 1.956E-08, 2.268E-07, 3.721E-02, 2.525E-02, 1.262E-01, 1.074E-02, 7.189E-04, 2.257E-03, 5.475E-02, 1.646E+02, 1.896E+02, 1.053E+03, 1.227E+03, 3.958E+02, 1.038E+03, 7.324E+02, 1.229E+03, 9.962E+02, 1.043E+03, 1.149E+03, 2.311E+02, 1.134E+03, 1.121E+03, 1.137E+03, 1.235E+03, 1.125E+03, 1.218E+03, 1.110E+03, 7.798E+01, 5.167E+02, 1.082E+03, 1.008E+03, 9.809E+02, 7.527E+02, 4.478E+01, 5.107E+02, 4.373E+02, 4.532E+02, 4.289E+02, 3.889E+02,-5.867E+00,-5.369E+00,-5.921E+00,-3.043E+00,-9.308E-01, 8.338E-01, 8.042E-01, 8.691E-01, 1.188E+00
 5.360E+03, 1.154E-01, 6.903E-02, 5.217E-05, 7.081E-07, 1.081E-05, 2.929E-02, 2.538E-02, 1.211E-01, 1.614E-02, 1.523E-03, 3.399E-03, 5.587E-02, 1.800E+02, 2.013E+02, 1.076E+03, 1.238E+03, 4.631E+02, 1.062E+03, 7.486E+02, 1.226E+03, 1.026E+03, 1.064E+03, 1.167E+03, 2.376E+02, 1.140E+03, 1.133E+03, 1.146E+03, 1.266E+03, 1.144E+03, 1.227E+03, 1.120E+03, 7.539E+01, 5.281E+02, 1.095E+03, 1.079E+03, 1.027E+03, 7.786E+02, 4.231E+01, 5.271E+02, 4.544E+02, 4.745E+02, 4.493E+02, 4.081E+02,-6.042E+00,-5.466E+00,-5.983E+00,-3.094E+00,-9.467E-01, 8.639E-01, 7.936E-01, 8.785E-01, 1.110E+00
 5.440E+03, 9.757E-02, 8.209E-02, 2.856E-04, 4.207E-06, 5.957E-05, 3.394E-02, 4.297E-02, 1.124E-01, 1.153E-02, 8.084E-04, 2.434E-03, 5.043E-02, 1.805E+02, 1.985E+02, 1.084E+03, 1.207E+03, 4.542E+02, 1.062E+03, 7.655E+02, 1.232E+03, 1.028E+03, 1.060E+03, 1.158E+03, 2.443E+02, 1.134E+03, 1.122E+03, 1.142E+03, 1.235E+03, 1.127E+03, 1.193E+03, 1.103E+03, 1.094E+02, 5.438E+02, 1.076E+03, 1.004E+03, 9.822E+02, 7.472E+02, 4.235E+01, 5.231E+02, 4.482E+02, 4.703E+02, 4.461E+02, 4.051E+02,-6.043E+00,-5.354E+00,-5.941E+00,-3.007E+00,-9.295E-01, 8.816E-01, 8.024E-01, 8.710E-01, 1.133E+00
 5.520E+03, 1.130E-01, 7.087E-02, 3.926E-08, 1.144E-09, 8.158E-09, 2.991E-02, 4.094E-02, 1.131E-01, 1.225E-02, 1.185E-03, 2.580E-03, 5.104E-02, 1.504E+02, 1.769E+02, 1.020E+03, 1.197E+03, 3.544E+02, 1.016E+03, 6.884E+02, 1.202E+03, 9.681E+02, 1.020E+03, 1.129E+03, 2.482E+02, 1.124E+03, 1.111E+03, 1.129E+03, 1.228E+03, 1.116E+03, 1.202E+03, 1.094E+03, 1.099E+02, 5.159E+02, 1.053E+03, 9.302E+02, 9.372E+02, 6.990E+02, 3.855E+01, 4.820E+02, 4.144E+02, 4.322E+02, 4.118E+02, 3.703E+02,-5.817E+00,-5.130E+00,-5.746E+00,-2.944E+00,-7.865E-01, 8.549E-01, 8.105E-01, 8.642E-01, 1.199E+00
 5.600E+03, 8.891E-02, 8.879E-02, 4.057E-08, 4.670E-09, 8.420E-09, 3.610E-02, 4.881E-02, 1.145E-01, 4.503E-03, 1.787E-04, 9.436E-04, 4.734E-02, 1.078E+02, 1.244E+02, 9.239E+02, 1.104E+03, 2.648E+02, 9.138E+02, 4.680E+02, 1.095E+03, 8.642E+02, 9.059E+02, 1.009E+03, 2.433E+02, 1.014E+03, 9.872E+02, 1.016E+03, 1.071E+03, 9.778E+02, 1.055E+03, 9.617E+02, 4.670E+01, 3.573E+02, 8.918E+02, 6.916E+02, 7.464E+02, 5.238E+02, 3.425E+01, 3.620E+02, 3.093E+02, 3.221E+02, 3.073E+02, 2.740E+02,-5.119E+00,-4.527E+00,-5.264E+00,-2.634E+00,-4.899E-01, 8.820E-01, 8.221E-01, 8.677E-01, 1.130E+00
 5.680E+03, 1.040E-01, 7.747E-02, 6.225E-05, 3.552E-06, 1.295E-05, 3.223E-02, 1.033E-01, 7.713E-02, 1.062E-03, 2.886E-05, 2.237E-04, 3.264E-02, 5.947E+01, 6.392E+01, 7.647E+02, 8.945E+02, 1.821E+02, 7.606E+02, 3.006E+02, 8.911E+02, 7.006E+02, 7.175E+02, 7.914E+02, 2.284E+02, 7.913E+02, 7.770E+02, 8.031E+02, 7.719E+02, 7.293E+02, 7.462E+02, 7.125E+02, 2.884E+01, 1.894E+02, 6.040E+02, 4.178E+02, 4.841E+02, 3.215E+02, 2.739E+01, 1.992E+02, 1.681E+02, 1.795E+02, 1.669E+02, 1.512E+02,-4.401E+00,-3.852E+00,-4.405E+00,-1.756E+00,-1.816E-01, 8.457E-01, 7.638E-01, 8.620E-01, 1.113E+00
 5.760E+03, 1.212E-01, 6.453E-02, 2.736E-04, 1.444E-05, 5.703E-05, 2.785E-02, 1.450E-01, 4.678E-02, 3.001E-04, 2.139E-05, 6.272E-05, 2.166E-02, 3.410E+01, 3.388E+01, 6.446E+02, 6.637E+02, 1.269E+02, 6.397E+02, 1.956E+02, 6.539E+02, 5.678E+02, 5.648E+02, 6.282E+02, 2.049E+02, 6.167E+02, 6.187E+02, 6.153E+02, 5.904E+02, 5.676E+02, 5.557E+02, 5.428E+02, 2.340E+01, 1.072E+02, 4.515E+02, 3.254E+02, 3.692E+02, 2.055E+02, 2.429E+01, 1.165E+02, 9.912E+01, 1.060E+02, 9.845E+01, 9.050E+01,-3.685E+00,-3.370E+00,-3.732E+00,-1.417E+00,-1.029E-01, 8.240E-01, 7.431E-01, 8.414E-01, 1.076E+00
 5.840E+03, 1.537E-01, 4.038E-02, 2.754E-04, 1.987E-05, 5.762E-05, 1.941E-02, 1.755E-01, 2.417E-02, 2.371E-04, 2.300E-05, 4.974E-05, 1.369E-02, 1.600E+01, 1.366E+01, 4.934E+02, 4.292E+02, 9.021E+01, 4.844E+02, 1.335E+02, 4.132E+02, 4.213E+02, 3.951E+02, 4.502E+02, 1.813E+02, 4.153E+02, 4.150E+02, 4.177E+02, 3.839E+02, 3.810E+02, 3.702E+02, 3.687E+02, 2.130E+01, 5.689E+01, 3.217E+02, 2.275E+02, 2.493E+02, 1.119E+02, 2.210E+01, 6.122E+01, 5.355E+01, 5.682E+01, 5.299E+01, 5.045E+01,-2.829E+00,-2.600E+00,-2.871E+00,-1.124E+00, 1.598E-01, 8.137E-01, 7.093E-01, 8.243E-01, 1.002E+00
 5.920E+03, 1.863E-01, 1.626E-02, 1.508E-04, 1.734E-05, 3.169E-05, 1.086E-02, 1.948E-01, 9.953E-03, 1.092E-04, 1.743E-05, 2.296E-05, 8.601E-03, 7.150E+00, 5.661E+00, 3.204E+02, 2.449E+02, 6.361E+01, 2.863E+02, 9.134E+01, 2.309E+02, 3.003E+02, 2.717E+02, 3.174E+02, 1.572E+02, 2.479E+02, 2.389E+02, 2.503E+02, 2.240E+02, 2.268E+02, 2.090E+02, 2.138E+02, 2.074E+01, 3.636E+01, 1.871E+02, 1.266E+02, 1.385E+02, 5.486E+01, 2.110E+01, 3.796E+01, 3.459E+01, 3.589E+01, 3.432E+01, 3.325E+01,-2.027E+00,-1.850E+00,-2.028E+00,-8.328E-01, 1.772E-01, 7.339E-01, 6.219E-01, 7.156E-01, 8.576E-01
 6.000E+03, 1.960E-01, 9.056E-03, 8.899E-05, 1.466E-05, 1.872E-05, 8.273E-03, 1.989E-01, 6.962E-03, 6.392E-05, 1.544E-05, 1.345E-05, 7.517E-03, 4.473E+00, 3.498E+00, 2.442E+02, 1.972E+02, 5.146E+01, 2.207E+02, 7.125E+01, 1.832E+02, 2.379E+02, 2.129E+02, 2.537E+02, 1.338E+02, 1.956E+02, 1.857E+02, 1.873E+02, 1.751E+02, 1.763E+02, 1.651E+02, 1.668E+02, 2.044E+01, 3.005E+01, 1.486E+02, 9.712E+01, 1.029E+02, 4.081E+01, 2.071E+01, 3.106E+01, 2.908E+01, 2.987E+01, 2.893E+01, 2.824E+01,-1.724E+00,-1.550E+00,-1.687E+00,-7.288E-01, 1.750E-01, 6.248E-01, 5.563E-01, 6.461E-01, 7.847E-01
 6.080E+03, 2.013E-01, 5.169E-03, 4.861E-05, 1.084E-05, 1.023E-05, 6.873E-03, 2.012E-01, 5.296E-03, 3.408E-05, 1.591E-05, 7.173E-06, 6.911E-03, 3.083E+00, 2.376E+00, 1.944E+02, 1.661E+02, 4.261E+01, 1.715E+02, 6.110E+01, 1.539E+02, 1.956E+02, 1.729E+02, 2.108E+02, 1.145E+02, 1.651E+02, 1.518E+02, 1.540E+02, 1.355E+02, 1.376E+02, 1.337E+02, 1.356E+02, 2.026E+01, 2.678E+01, 1.140E+02, 7.490E+01, 8.242E+01, 3.389E+01, 2.055E+01, 2.758E+01, 2.620E+01, 2.687E+01, 2.625E+01, 2.571E+01,-1.441E+00,-1.374E+00,-1.478E+00,-6.480E-01, 2.589E-01, 5.786E-01, 5.104E-01, 6.034E-01, 7.561E-01
 6.160E+03, 2.049E-01, 2.580E-03, 1.604E-05, 7.495E-06, 3.379E-06, 5.937E-03, 2.032E-01, 3.821E-03, 1.710E-05, 1.387E-05, 3.601E-06, 6.378E-03, 2.221E+00, 1.692E+00, 1.408E+02, 1.449E+02, 4.047E+01, 1.274E+02, 5.392E+01, 1.227E+02, 1.630E+02, 1.424E+02, 1.792E+02, 9.860E+01, 1.359E+02, 1.352E+02, 1.284E+02, 1.010E+02, 1.036E+02, 1.087E+02, 1.107E+02, 2.032E+01, 2.509E+01, 9.168E+01, 6.083E+01, 6.573E+01, 2.996E+01, 2.045E+01, 2.551E+01, 2.459E+01, 2.502E+01, 2.456E+01, 2.419E+01,-1.192E+00,-1.096E+00,-1.213E+00,-5.266E-01, 2.496E-01, 5.141E-01, 4.601E-01, 5.292E-01, 6.678E-01
 6.200E+03, 2.066E-01, 1.278E-03, 6.212E-06, 3.259E-06, 1.308E-06, 5.469E-03, 2.052E-01, 2.344E-03, 8.515E-06, 9.116E-06, 1.793E-06, 5.849E-03, 1.787E+00, 1.345E+00, 1.103E+02, 1.280E+02, 3.618E+01, 9.851E+01, 5.013E+01, 1.025E+02, 1.438E+02, 1.243E+02, 1.611E+02, 8.823E+01, 1.099E+02, 1.140E+02, 1.099E+02, 7.160E+01, 7.502E+01, 7.375E+01, 7.613E+01, 2.029E+01, 2.417E+01, 6.643E+01, 4.767E+01, 5.080E+01, 2.979E+01, 2.042E+01, 2.457E+01, 2.373E+01, 2.408E+01, 2.367E+01, 2.337E+01,-9.534E-01,-8.905E-01,-9.433E-01,-4.804E-01, 1.935E-01, 4.785E-01, 4.042E-01, 4.819E-01, 5.664E-01
